# DL_YM,DL_GD_LCLS_NM,DL_GD_LCLS_CD,DL_GD_MCLS_NM,DL_GD_MCLS_CD,DL_GD_SCLS_NM,DL_GD_SCLS_CD,GD_LCLS_NM,GD_LCLS_CD,GD_MCLS_NM,GD_MCLS_CD,GD_SCLS_NM,GD_SCLS_CD,CTPV_NM,CTPV_CD,CTGG_NM,CTGG_CD,EMD_NM,EMD_CD,INVC_CONT
201904,생활건강,1004,공구,10041002,측정공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,묘동,1111015100,3
201904,가구/인테리어,1001,홈데코,10011015,쿠션/방석,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,구기동,1111018200,23
201904,가구/인테리어,1001,홈데코,10011015,쿠션/방석,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,묘동,1111015100,8
201904,가구/인테리어,1001,홈데코,10011015,쿠션/방석,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,가구/인테리어,1001,홈데코,10011015,쿠션/방석,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,금천구,11545,가산동,1154510100,258
201904,가구/인테리어,1001,홈데코,10011015,쿠션/방석,1.0011E+11,가정용품 및 가전제품,52,침구 및 패브릭 제품,5206,침구,520601,서울특별시,11,종로구,11110,부암동,1111018400,14
201904,화장품/미용,1010,유아화장품,10101006,유아화장품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,4
201904,디지털/가전,1003,휴대폰,10031017,휴대폰보호용품,1.0031E+11,통신 및 컴퓨터,43,통신기기 및 액세서리,4301,액세서리 및 장비,430102,서울특별시,11,종로구,11110,부암동,1111018400,15
201904,식품,1006,수산물,10061008,수산김/해초,1.0061E+11,식음료품 및 담배,50,수산물,5002,해조류,500202,서울특별시,11,종로구,11110,구기동,1111018200,25
201904,생활건강,1004,생활용품,10041008,해충퇴치용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,금천구,11545,가산동,1154510100,75
201904,식품,1006,수산물,10061008,수산김/해초,1.0061E+11,식음료품 및 담배,50,수산물,5002,해조류,500202,서울특별시,11,종로구,11110,공평동,1111012700,3
201904,화장품/미용,1010,유아화장품,10101006,유아화장품,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,281
201904,생활건강,1004,주방용품,10041020,냄비/주방솥,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,금천구,11545,가산동,1154510100,185
201904,가구/인테리어,1001,수예,10011006,수예기타,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,묘동,1111015100,2
201904,화장품/미용,1010,기초화장품,10101001,기초화장품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,생활건강,1004,욕실용품,10041014,욕실용품기타,1.0041E+11,가정용품 및 가전제품,52,욕실용품 및 소품,5205,기타 욕실 소품,520502,서울특별시,11,금천구,11545,가산동,1154510100,210
201904,화장품/미용,1010,기초화장품,10101001,기초화장품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,137
201904,화장품/미용,1010,기초화장품,10101001,기초화장품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,가구/인테리어,1001,가구/인테리어기타,10019999,가구/인테리어기타,1.002E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,종로구,11110,구기동,1111018200,5
201904,가구/인테리어,1001,가구/인테리어기타,10019999,가구/인테리어기타,1.002E+11,가구 및 홈데코,56,가정용 가구,5601,기타 홈데코 가구 및 액세서리,560104,서울특별시,11,금천구,11545,가산동,1154510100,44
201904,생활건강,1004,생활용품,10041008,세제/세정제,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,구기동,1111018200,216
201904,생활건강,1004,생활용품,10041008,세제/세정제,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,묘동,1111015100,11
201904,생활건강,1004,생활용품,10041008,세제/세정제,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,금천구,11545,가산동,1154510100,1529
201904,식품,1006,가공식품,10061001,장류,1.0061E+11,식음료품 및 담배,50,김치 및 향신료,5005,조미료/양념 및 방부제,500502,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,생활건강,1004,생활건강기타,10049999,생활건강기타,1.005E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,개인용 건강/위생용품 및 액세서리,420302,서울특별시,11,종로구,11110,부암동,1111018400,55
201904,식품,1006,음료,10061009,청량/탄산,1.0061E+11,식음료품 및 담배,50,음료,5008,비알콜성 음료 및 기타 음료,500803,서울특별시,11,종로구,11110,부암동,1111018400,19
201904,식품,1006,가공식품,10061001,장류,1.0061E+11,식음료품 및 담배,50,김치 및 향신료,5005,조미료/양념 및 방부제,500502,서울특별시,11,종로구,11110,구기동,1111018200,26
201904,생활건강,1004,생활건강기타,10049999,생활건강기타,1.005E+11,의료용 기구 및 용품,42,응급처치 및 개인 건강 용품,4203,개인용 건강/위생용품 및 액세서리,420302,서울특별시,11,종로구,11110,구기동,1111018200,52
201904,디지털/가전,1003,생활가전,10031006,유아가전,1.0031E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 및 위생가전기기,520301,서울특별시,11,종로구,11110,구기동,1111018200,2
201904,생활건강,1004,구강위생용품,10041004,유아용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,종로구,11110,구기동,1111018200,13
201904,생활건강,1004,구강위생용품,10041004,유아용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,구강 및 치위생품,530401,서울특별시,11,금천구,11545,가산동,1154510100,72
201904,화장품/미용,1010,헤어용품,10101008,헤어스타일링,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,9
201904,화장품/미용,1010,헤어용품,10101008,헤어스타일링,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,금천구,11545,가산동,1154510100,616
201904,식품,1006,가공식품,10061001,간편보조식품,1.0061E+11,식음료품 및 담배,50,가공식품,5006,조리식품,500602,서울특별시,11,금천구,11545,가산동,1154510100,1272
201904,식품,1006,가공식품,10061001,간편보조식품,1.0061E+11,식음료품 및 담배,50,가공식품,5006,조리식품,500602,서울특별시,11,종로구,11110,구기동,1111018200,173
201904,식품,1006,가공식품,10061001,간편보조식품,1.0061E+11,식음료품 및 담배,50,가공식품,5006,조리식품,500602,서울특별시,11,종로구,11110,부암동,1111018400,114
201904,화장품/미용,1010,헤어용품,10101008,헤어스타일링,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,부암동,1111018400,45
201904,화장품/미용,1010,헤어용품,10101008,헤어스타일링,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,공평동,1111012700,6
201904,식품,1006,수산물,10061008,생선,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,부암동,1111018400,23
201904,가구/인테리어,1001,수예,10011006,수예기타,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,가구/인테리어,1001,수예,10011006,수예기타,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,종로구,11110,구기동,1111018200,6
201904,생활건강,1004,주방용품,10041020,냄비/주방솥,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,가구/인테리어,1001,수예,10011006,수예기타,1.0011E+11,의류/가방 및 개인신체관리용품,53,의류,5301,수예용품,530104,서울특별시,11,금천구,11545,가산동,1154510100,167
201904,식품,1006,수산물,10061008,생선,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,금천구,11545,가산동,1154510100,135
201904,식품,1006,수산물,10061008,생선,1.0061E+11,식음료품 및 담배,50,수산물,5002,수산동물류,500201,서울특별시,11,종로구,11110,구기동,1111018200,63
201904,생활건강,1004,주방용품,10041020,냄비/주방솥,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식가공장비,520401,서울특별시,11,종로구,11110,공평동,1111012700,11
201904,생활건강,1004,공구,10041002,목공공구,1.0041E+11,가구 및 홈데코,56,DIY 건자재 및 공구,5603,가정용 공구,560302,서울특별시,11,종로구,11110,부암동,1111018400,2
201904,생활건강,1004,욕실용품,10041014,면도용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,구기동,1111018200,23
201904,생활건강,1004,욕실용품,10041014,면도용품,1.0041E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,8
201904,식품,1006,과자/간식,10061003,과자,1.0061E+11,식음료품 및 담배,50,가공식품,5006,스낵/과자류,500601,서울특별시,11,종로구,11110,부암동,1111018400,100
201904,식품,1006,과자/간식,10061003,과자,1.0061E+11,식음료품 및 담배,50,가공식품,5006,스낵/과자류,500601,서울특별시,11,금천구,11545,가산동,1154510100,1643
201904,디지털/가전,1003,음향가전,10031008,마이크,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,종로구,11110,부암동,1111018400,3
201904,가구/인테리어,1001,커튼/블라인드,10011014,커튼/블라인드,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,커튼,520702,서울특별시,11,종로구,11110,구기동,1111018200,70
201904,디지털/가전,1003,음향가전,10031008,마이크,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,가구/인테리어,1001,커튼/블라인드,10011014,커튼/블라인드,1.0011E+11,가정용품 및 가전제품,52,바닥깔개/커튼류 및 잡화,5207,커튼,520702,서울특별시,11,종로구,11110,묘동,1111015100,19
201904,생활건강,1004,유아위생용품,10041016,유아위생용품,1.0041E+11,가정용품 및 가전제품,52,청소 및 위생용품,5203,청소 소품 및 기타,520303,서울특별시,11,종로구,11110,공평동,1111012700,1
201904,디지털/가전,1003,음향가전,10031008,마이크,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,영상기기 및 액세서리,520202,서울특별시,11,금천구,11545,가산동,1154510100,88
201904,생활건강,1004,주방용품,10041020,식기,1.0041E+11,가정용품 및 가전제품,52,주방용품,5204,음식수납용기,520402,서울특별시,11,금천구,11545,가산동,1154510100,190
201904,화장품/미용,1010,뷰티소품,10101004,뷰티소품기타,1.0101E+11,의류/가방 및 개인신체관리용품,53,개인신체관리용품,5304,목욕 및 바디용품,530402,서울특별시,11,종로구,11110,묘동,1111015100,1
201904,디지털/가전,1003,카메라/캠코더,10031013,카메라용품기타/캠코더용품기타,1.0031E+11,가정용품 및 가전제품,52,멀티미디어 제품,5202,카메라/캠코더 및 액세서리,520203,서울특별시,11,종로구,11110,부암동,1111018400,5
201904,디지털/가전,1003,이미용가전,10031009,이미용기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,욕실용 가전기기,520102,서울특별시,11,종로구,11110,구기동,1111018200,38
201904,디지털/가전,1003,이미용가전,10031009,이미용기기,1.0031E+11,가정용품 및 가전제품,52,가전기기제품,5201,욕실용 가전기기,520102,서울특별시,11,종로구,11110,묘동,1111015100,5
201904,식품,1006,가공식품,10061001,조미료,1.0061E+11,식음료품 및 담배,50,김치 및 향신료,5005,조미료/양념 및 방부제,500502,서울특별시,11,금천구,11545,가산동,1154510100,214
201904,식품,1006,가공식품,10061001,조미료,1.0061E+11,식음료품 및 담배,50,김치 및 향신료,5005,조미료/양념 및 방부제,500502,서울특별시,11,종로구,11110,부암동,1111018400,18
201904,식품,1006,농산물,10061006,견과/건과류,1.0061E+11,식음료품 및 담배,50,농산물,5001,과일 및 견과류,500101,서울특별시,11,금천구,11545,가산동,1154510100,215
201904,생활건강,1004,자동차용품,10041018,자동차익스테리어용품,1.0041E+11,자동차 및 이륜차,25,자동차부품,2502,기타 자동차 용품 및 액세서리,250203,서울특별시,11,종로구,11110,부암동,1111018400,24
201904,식품,1006,농산물,10061006,견과/건과류,1.0061E+11,식음료품 및 담배,50,농산물,5001,과일 및 견과류,500101,서울특별시,11,종로구,11110,구기동,1111018200,13
